gene	PearsonCorrelation
FAM120B	0.0228217584837107
GUCA1B	-0.105804259921602
PRPH2	0.387824193988219
PPP2R5D	0.0860257556936467
MRPL2	0.00804072674391062
PTK7	-0.0276360639464589
CUL9	0.0251318483593417
COX7A2	0.0335438630551392
SENP6	0.045131207078548
IMPG1	0.00913181434891114
PRPF4B	-0.000135730974785358
TTK	0.0387905413414057
SLC29A1	-0.0666077511871846
BTN2A1	-0.0134755191576235
LAMA4	0.021724565437617
FBRSL1	-0.049176912275695
LY86	0.167101263690965
MEP1A	0.063908316245545
ERBB2IP	0.0261680953952967
PCDHB2	0.00577432472071875
NUDT12	0.14135790174835
SEMA5A	-0.0453303729963105
GHR	-0.117903262198228
DAP	0.0516266377408429
NME5	0.0713575663486085
KIF20A	0.0687806854737408
MRPS27	-0.0584136096268341
PFDN1	0.135630572320654
SLC4A9	0.0329568965145258
LOX	0.0452413996183548
GZMK	-0.0278555365323913
CDH9	0.0734093376118888
APBB3	-0.0685745810750082
TMCO6	-0.0262081665305413
SPARC	0.0547241669951925
IK	0.0359709534302173
COL4A3BP	-0.0699974026022267
FAF2	-0.0485164949346217
PCDHB3	0.00243904852621159
CLK4	-0.0186184283546824
PCDHB15	0.132686356700357
HAVCR1	0.0399469491876804
GRM6	0.0135308050149462
RNF130	0.0078081288825035
ARSB	0.0768456196092696
BTNL8	0.180781467769044
MSH3	0.269545339166953
POLR3G	-0.0166065590977148
CDH6	0.10163027503085
GOLPH3	0.00250276119547934
SUB1	-0.00960154318926918
NPR3	-0.00040438380051928
FAM172A	0.0510394645696724
SLC27A6	-0.110953303929659
LNPEP	-0.0687592714327869
BRIX1	-0.0109225034700076
SLC12A7	0.0109930285693955
IL5	0.0264911737955125
ST8SIA4	-0.0229897222033419
SKP1	-0.0659678932089745
PPP2CA	NA
PPWD1	0.0980390261560158
LIFR	0.0495498569354835
TRIM23	-0.043759899136289
C9	-0.0193600462663658
SEC24A	-0.0862294141260585
TXNDC15	-0.0273287356750544
TTC33	0.0652595356543492
RARS	-0.0551858186706444
WWC1	0.00134140877176971
TCERG1	NA
DPYSL3	-0.073138391965217
SMAD5	NA
HMGXB3	0.0146812148961998
ERGIC1	-0.0662119661477826
PDGFRB	NA
CPEB4	0.0815481852497577
DBN1	0.0773120032877435
ZNF346	0.0390520195221997
EHHADH	0.0222538513810195
CNTN3	0.0666293308861269
SELK	0.0515141840143735
ACTR8	0.143881113620372
CRBN	-0.0278437804207328
HGD	-0.0188065169689347
NPHP3	0.0533176124632104
NIT2	0.0585333252265999
OGG1	NA
KPNA1	-0.000605016715649346
PCCB	0.083200672561102
ARMC8	0.079506867839723
RBP2	-0.0688389898470039
SLC25A36	0.0334089079635791
GRK7	0.0670403311034871
RNF7	0.0264704224743906
TFDP2	-0.068587090622588
BCHE	0.0765999074773933
SERPINI2	-0.0394893129937036
PDCD10	0.0101685239560932
WNT5A	-0.0207660646752006
COL7A1	0.0275844771456404
FGF12	-0.0756917320950415
USP4	-0.000199731529771362
TFG	0.00222869206689992
NPRL2	-0.0189145468126227
RPL24	-0.0244418359820913
CYB561D2	0.0183528575290539
FXR1	-0.0526143117253177
BBX	0.0249431674012824
IQCG	0.0247087100940474
GBE1	NA
NCBP2	0.0109619131261269
SNX4	-0.0315968935910382
SLC41A3	0.172245514297673
ATP6V1A	NA
ABTB1	-0.0415670531402394
UPK1B	-0.0155874500211948
CSPG5	0.0553301116243346
SCAP	-0.00299644497301056
KIAA1257	-0.0825181507755008
NEK11	0.0584360117665838
PLSCR4	0.0367062171097005
HEMK1	0.0438226794643208
ACVR2B	0.106418165888733
WDR48	0.0104243564683332
COMMD2	0.108466093029292
GORASP1	-0.118221420406281
PEX5L	0.00366912662060596
AADAC	0.0941047398019074
ABHD14B	-0.0752602393356681
KLHL24	-0.00113660612478229
VIPR1	0.0137309371616465
DNAH1	-0.0218705651154877
SSR3	-0.030183132322975
TNNC1	0.0418477744914838
NKTR	0.0607988073931506
FOXP1	NA
NEK4	0.03530020029598
ADAM23	-0.0560122300144979
DGUOK	-0.0378537984187102
LMAN2L	0.0683779887543499
RTKN	0.0430552108692551
TTL	-0.0386785986349376
IL1A	0.00319408636737095
CCL20	-0.0830936904721014
PIKFYVE	-0.00887382906533986
ACTR1B	-0.0532073561128844
SLC35F5	0.0332943289965789
ZAP70	NA
STEAP3	-0.0284471814010559
TFCP2L1	-0.0691711835815087
POMC	NA
STAM2	-0.0708022132374391
GPD2	0.00323298950691113
CENPA	0.00811314051073664
CYTIP	0.054386482989772
ACVR1	NA
NRBP1	0.0262643486596967
ITGB6	0.0284423484333091
PPM1G	-0.0161922244206283
PCSK4	-0.0171101332761394
IFIH1	0.0178022593994502
GCA	0.0494260128004319
INO80B	-0.0418382795648089
MOGS	0.0637276408435646
NDUFS7	-0.00203303270310196
AUP1	0.10178943632572
RTN4	0.188761760828264
HTRA2	0.125791852308923
LOXL3	-0.0064788239366008
DOK1	0.0170942296746921
GALNT3	-0.011315792060834
POLE4	-0.0358806021837217
TACR1	-0.00306678968290252
ACADL	NA
MRPL19	0.0505747168232311
LANCL1	-0.062681595373244
WDR75	0.000335881301909189
FANCL	-0.0193993799091534
FN1	0.0146500530468103
STAT1	-0.0374690073078037
GLS	0.010715820066001
DNAH6	0.0566219277700774
PECR	-0.0692789244647176
IGFBP5	-0.0453736976670187
USP34	0.0475265063057686
EFHD1	0.201690801920269
GGCX	0.0741079310111285
NEU2	NA
TXNDC9	0.0170453762726997
GNLY	0.10368164490902
ST3GAL5	0.131821039537999
PLCD4	0.0339738756663945
ZNF142	-0.0610676596136708
IL1R1	0.0464310498743419
IL1RL2	0.0643902695954365
IL18R1	0.0137507142923751
IL18RAP	-0.0617394358209194
MLPH	-0.00647999119805741
UXS1	0.0737379983110111
HDLBP	-0.0275823853077412
PASK	0.0495789798926879
ID2	0.0661662448002949
TAF1B	0.16689192331249
BIRC6	-0.059918472012284
CEBPZ	0.182713407160413
DCAF17	0.0240673451123543
SLC25A12	0.0046520687048881
LCT	0.0760600734774776
DARS	0.0163311509381465
PLCL1	0.00801944643678765
WIPF1	-0.027255100184586
COX7A2L	0.296542806698029
RND3	-0.0426985580609581
THADA	0.0168268660583212
AAK1	-0.0371864837073798
TRAK2	0.000778973039621094
C2orf42	0.131775837346583
TIA1	0.0575737503892223
PCYOX1	NA
KISS1R	-0.133354506769182
EPAS1	0.0279633286432993
ARID3A	-0.0436902543401258
CD207	-0.0191702213814515
GRIN3B	-0.0173379620007981
VAX2	0.0631070245267991
ATP6V1B1	-0.0658665843898741
NFE2L2	0.0530413073823945
BCL9	-0.0725132830576954
DNAJC16	0.0337741343276058
MARK1	0.0953102482390876
TNR	0.0328096036560582
MORN1	NA
GPX7	0.242202232156382
TPSG1	0.0452587598487577
RALGPS2	0.133953041931899
ANGPTL1	-0.0309676470498543
FAM20B	0.1102466856629
TMEM59	0.0795406620902848
NPHS2	-0.0646449028347565
CHD5	0.0496516552354827
QSOX1	0.0213866323285747
STXBP3	NA
PHF13	0.0626020663318076
PARK7	0.0717769870522819
OPRD1	-0.0626197148838603
KCNC4	0.0484707934597281
EDEM3	0.0721822567397433
WDR77	NA
ATP5F1	-0.031444973550428
RAP1A	-0.0759028150752543
DOCK7	-0.0652941306196965
C1orf21	0.0254133848047471
DNAJC6	-0.0233125493694937
LEPR	-0.107557574368623
IVNS1ABP	0.00160280881824546
KIAA2013	-0.0428304957579109
PRG4	0.0058680754954794
NCF2	0.100885316930422
SLC35D1	-0.0519109566292547
GADD45A	-0.00478283335221051
WLS	-0.00863805072786534
PRDM2	0.0282858749264241
AMPD1	-0.0250392369492098
UCHL5	NA
CTH	-0.0345616554351425
OLFML3	-0.0836363971259623
TNNI3K	0.04880142783337
CFHR3	-0.0247940229397982
CRYZ	0.429935671261571
ZBTB17	-0.0334387762400294
CD58	0.0599175545502812
TFAP2E	0.0120734430178531
TTF2	0.076638587223832
KIF21B	-0.0231521266060812
TMEM9	0.177953464102396
WARS2	0.200900823049837
HAO2	0.0473995804886363
OSCP1	0.0922371898697537
MRPS15	0.0425872342554591
GNPAT	-0.00163819106920997
TBCE	0.0897362207686204
NID1	-0.0537174726530679
HPCAL4	NA
MTR	-0.0192235379373328
SIPA1L2	0.0187160583011647
RLF	0.00749113072229294
CD48	-0.00137213401408122
KDM5B	0.047457262918757
UAP1	0.108920243370949
KLHL12	0.0793234114420942
ZNHIT6	-0.0226983206270168
RBBP5	0.00660830555974402
GBP3	0.592547368556524
GBP1	0.0181868972055372
KIF17	-0.0423327256291191
CDK18	-0.00409277238247526
RAB7L1	0.0655215796333815
ECE1	-0.0252804306812202
GALE	0.0779176776465654
CR2	-0.0471888947614747
APH1A	-0.0489425603910834
LEPRE1	4.03734304345022e-05
EBNA1BP2	0.0913698878664659
IPO13	-0.0181365440920686
ERI3	0.0368857283867517
PRDX1	0.0301744928074707
TSPAN1	0.034416727178073
NSUN4	0.290166312553808
TMED5	-0.0294221558370758
DR1	0.201927130119828
FMO6P	0.00145998037598439
CNN3	0.0786453725318429
F3	-0.0357810932106681
ABCD3	-0.0968524492195086
VAMP4	0.0738824701478702
PTBP2	0.033216561722953
TNFSF4	0.0479939627453128
DARS2	0.0946359019531291
SERPINC1	0.0246980611449258
RCAN3	0.024035772357291
MAN1C1	-0.0262397176967647
NSL1	-0.0124774006771049
PROX1	-0.0619104717964087
RPA2	0.210753468918313
SLC5A9	0.0718189986726914
MESDC2	0.0924965550191233
MUC5B	0.0583463773564155
CTSD	0.0429649208812559
COLEC11	-0.0185770050533052
STAG1	0.0387678095473775
A4GNT	0.394112250044345
STK11	-0.106417813520447
IFT46	0.108094530166707
MMP8	0.062069653810467
ZNF541	-0.0598610427793831
SLC8A2	0.0314003607320443
TNNT2	-0.0663307690111902
DDX59	0.110177294051127
MREG	0.119326857390618
TNP1	-0.0177169487945459
NRP2	0.0962937374769859
TTR	0.00333956862491589
C1orf54	0.119623191849927
LRMP	-0.0240982969609085
ELOVL4	-0.00243166709459655
CNR1	0.0310811987788718
SGIP1	-0.0353355314853415
PHF3	-0.081669255365272
TNFAIP3	0.0390514593738624
AKAP7	-0.0475304255230153
MYB	-0.0776001901792567
ALDH8A1	0.134341723616981
SGK1	0.0876686604782206
FBXL5	0.0477498289813275
MED28	0.0308759710280511
SLC16A7	-0.0831083338999844
VAMP8	0.078860320250919
DCLRE1B	0.0416614536773702
MYL12B	-0.0272757979085041
FOXO3	0.0313346086323937
ARMC2	0.0477424522709354
GHRH	0.0358752396755874
RPN2	NA
RARRES1	0.0493781339133406
RAB3GAP2	0.0100288268501404
PPL	0.0413956931301077
UBN1	0.0569830499024612
UCHL3	0.0546077189147076
PCDH17	-0.0259949579418673
HS1BP3	0.104013689977076
C2orf43	0.23061629461919
WDR35	0.0422767400747789
CCND2	0.051183300986942
DNAH7	0.0648302944309106
KLF9	0.0374066808225069
CPSF3	-0.0681026679271413
PIGZ	0.189329669956476
SENP5	0.118049431395794
CCDC92	0.0752301891978081
C1orf198	0.00646871102960561
TRIM67	0.081843264830069
CTNNAL1	0.0217729573879851
WDR34	NA
PPP2R4	0.0525210396198139
GLE1	0.0196432745630767
RAB14	0.0116635482024422
FBXW2	0.0745243715952297
NEK6	0.0672837220430585
PPP6C	0.0976127227961525
HDHD3	0.0665751197950539
RBM18	0.0792304430908101
HSDL2	0.0727174714852418
INVS	0.178516915113249
CSF3R	-0.042494542569501
KDSR	NA
YLPM1	-0.0184809603883664
DCAF4	0.153509605079882
PROX2	0.101977389389046
VSX2	-0.00803165970295013
PGF	NA
IFI27L2	0.0974422665587243
ACYP1	0.086420732490812
NPC2	-0.0170722181985135
ACOT2	0.176892184000406
TTLL5	-0.00384892140950839
ABCD4	-0.0360068611329905
DLST	-0.0455153300476129
PPP4R4	0.00516982152130162
ALDH6A1	-0.0716799664701858
GPR68	0.00635071401353033
EIF2B2	0.133831265276393
COQ6	0.00565264816787231
RHOQ	-0.0214926939559075
KLHL29	0.0390778211369372
TMEM214	-0.0711997482835891
ATAD2B	0.0744022742756168
FKBP1B	-0.000142532102072327
ATL2	-0.0707734018260388
YPEL5	NA
CRIPT	-0.0120450486369546
FAM178A	0.0975423735982673
IFIT2	-0.0656385516813562
PPP1R3C	0.00384791339608617
PYROXD2	0.512594431204006
CNNM1	0.0465252986663893
MXI1	0.0621225808042529
C10orf88	0.062257295939819
HELLS	0.043876139021597
PRLHR	-0.0321979215938909
FAM45A	0.0991597875078436
WDR11	-0.0253882574499907
GNA13	0.102648768652941
CRHR1	0.0534413318773878
HOXB1	0.0233675369659349
DUSP1	-0.0808572143760469
MSX2	0.0267273885614547
INSL4	-0.0650361239894776
CD274	-0.0474142260420242
IFNA8	0.019576114370371
GRIA2	0.0376208924699293
LRP11	-0.100953007335602
PLEKHG1	0.114506092950486
MYCT1	-0.0440734835695095
ARAP3	-0.0702962900843503
PCDHB8	0.120887580539422
PCDHB10	0.0246684047545666
PCDHB14	-0.0822426396708676
PCDHB12	0.00125829838030923
SLC25A2	0.0675769921048076
CENPL	0.0145294519021599
TNFSF18	-0.0117274572258882
SEC16B	-0.0232254830805737
GORAB	0.0640506771102207
GPR31	-0.072460813037838
ACAT2	0.00576022535868532
TTLL2	0.0355093101192313
SNX19	-0.109012276436511
TP53AIP1	0.0409488093184852
SLC10A7	0.157002878434678
ENY2	0.0169570143946463
MASTL	0.15061322705841
MRC1	0.0401249164050674
IQSEC3	0.167234555904628
CCDC77	0.125546720357893
TNFSF11	NA
MTRF1	-0.0172617969421751
SOHLH2	0.0225688525125761
DNAJC15	0.443441358603368
UFM1	-0.0124177317030434
WBP4	0.146368589993043
SMAD9	0.00532854310085546
HSPH1	0.105716068370237
KBTBD7	-0.025752244867883
ETF1	-0.0868268774151245
TGFBI	0.0327139453668129
SIL1	0.0529243928447461
MYOT	-0.0142366950559184
SERP1	-0.00215079771931199
PLS1	0.0123225329116178
UTP20	0.0752822702549028
ARL1	0.03307789137963
CCDC53	0.0767834084837789
APAF1	0.0231175523871946
CLU	-0.0680342447806652
ADRA1A	0.0417964764102083
PPP3CC	0.0602209830527
PDLIM2	-0.081206535613076
EPHX2	0.102151314451485
NPPB	-0.0269054978124065
UBIAD1	0.0350220505411632
CRISPLD1	0.0067558884920884
COPS5	-0.0697712513656197
EPX	0.048452031178762
COIL	0.00187189886886268
SCPEP1	-0.0666432842516233
SLC35B1	0.0285042635299675
LRAT	0.0585866623527518
TRIM6	0.00886454335889402
TAS2R8	0.0520747155287961
TAS2R10	0.0524962066813202
PRB2	0.0351194119942367
PYROXD1	0.128737478496357
ZNF211	0.142021729968077
PDZRN3	-0.0678528508387872
LHX4	0.000242267652090464
RNF2	0.136679624271314
SEC22A	0.0910466454103738
DPPA4	0.0972971889048309
B4GALT4	0.0133055428301478
MAPK8IP1	0.048127011612329
CRY2	-0.0155345213707436
CAT	0.211916349427864
PILRB	0.00119430421521101
BAI2	-0.0316258548907937
ZCCHC17	0.0515611881840226
FABP3	0.0114406144211974
KHDRBS1	0.0431061474594
TMEM39B	0.0447192320045707
RNF115	NA
POLR3GL	NA
GHSR	-0.0285308888604274
ZNF639	0.125618084133776
SLITRK3	-0.0110727340693137
LIAS	-0.00289024916356408
TMEM54	0.00722114343952339
ZSCAN20	-0.0181330928045998
CLCC1	0.0536538456758598
GPSM2	0.0158336505256409
GTDC1	NA
CXCR4	0.0674903635852163
POLK	-0.142713433779144
SV2C	-0.0568644637260959
FLT3	-0.0280936922117433
MTIF3	-0.0446604940342846
MTERFD2	-0.00484954439853442
PAEP	0.03958410680748
OBP2A	-0.00971116640216065
MRPS2	-0.0469940821660139
FMOD	-0.0384714435322784
LAX1	-0.0928146636936703
LY9	0.0587425051467948
PRM2	0.00928968372652725
SERAC1	0.0481088643008082
LDB3	0.130933874832629
OPN4	0.195123985161197
RPL5	0.0717418230989707
ODF2L	-0.100311573515719
LRRC39	0.110460641155877
RWDD3	0.0769399400173164
ZNF644	0.00805808828032791
CCDC18	0.040042432803497
PQLC1	0.0322991445031536
BBS9	-0.014322741528086
PMS2	0.0892668813356748
ZMIZ2	0.0213315346000979
OCM	0.04553984617638
EEPD1	0.060315532653639
KIAA0087	-0.017173702989689
KLHL7	0.127081110484444
HERPUD2	0.0416419841659197
CBX3	0.0251708595526036
HNRNPA2B1	-0.0163424609848906
WIPF3	-0.0174150234204275
NPY	0.0505157106528204
FAM126A	-0.0106454622670598
POLM	-0.000793534413609727
TWIST1	-0.0347665653714608
SMU1	0.112510457940437
GLIPR2	0.0011856057339266
RECK	-0.0126593889723248
TAF1L	0.0786103916129278
ACO1	-0.101489063605366
KIAA1045	0.0279517233837068
DNAI1	0.112764327697729
CNTFR	0.00999122864148357
TRIM24	0.0213815796861049
C7orf49	0.0574273750852168
CALD1	0.0425315045749073
AKR1D1	-0.0254712541695948
SFTPA1	0.0440626668897351
NEUROG3	0.0725773217564527
SRGN	0.0805230157339896
CISD1	0.0192533890497132
ECD	0.00896839221225258
P4HA1	-0.030530341749693
ZWINT	0.0705301523062328
RBM19	-0.0469575313278222
CIT	-0.0374701445131741
IFT81	-0.0449683378030757
ACADS	-0.0120776845071849
HVCN1	-0.0174186602451188
RNF11	-0.0161318815961601
SSPN	-0.0729345806213141
CCDC91	0.0617477678222189
NECAB1	-0.0139009634973547
WWP1	-0.0230154127508048
GIPC1	0.0524549155921259
EBPL	0.167110895271363
ATP7B	0.0142478361633476
NLN	0.0373183581938713
TSFM	0.20477175104142
ARHGAP9	0.0390268407937181
ORMDL2	0.000887092619903683
PDE1B	0.10988824785505
HOXC13	-0.0230134311561009
CDK2	0.0151131675699185
IKZF4	0.0614809844359528
SMUG1	0.165683061162265
TUBA1B	0.0629013091146268
KBTBD4	0.0557742451503997
SARDH	0.0527421533110295
DBH	0.0878059611263972
ATPAF1	-0.0152909630710135
STIL	-0.019779587547241
COL10A1	-0.0654806855396048
NDUFAF4	-0.061154017525135
NMI	0.0240847288059738
SLC36A1	-0.00556135829848161
PLA2G12A	-0.0375025670071762
B9D2	0.0049346367410376
PFKFB2	0.0473688336123088
C4BPA	0.0306520296284986
C4BPB	-0.0210387905644801
RAB38	0.040257975435702
MXD4	NA
CHPF	0.0735288308311318
OBSL1	NA
FAM124B	-0.021123257207279
SLC12A4	-0.0132129134297378
MC3R	0.0365823735810439
CTCFL	-0.0735935430661944
PI3	0.0120264779059704
SLPI	0.042087455168886
WFDC3	0.305222602732678
PREX1	0.0638877575659009
KCNS1	0.0436994188629646
SLC12A5	-0.00329510326552333
SEMG2	-0.020860252485679
VAPB	0.0144097128937296
PARD6B	0.0419263470874153
PLCG1	-0.033533906133649
TOX2	-0.101906720796345
GTSF1L	-0.0180660338914232
ARFGEF2	0.0617192629837
ZNFX1	0.0878103841331194
CSE1L	-0.0683071684394393
RAB22A	0.065347421721273
CDH26	0.00324949695382652
RNF114	-0.0753605130064045
DDX27	-0.0268744585033067
ZBP1	0.0499191198204649
FASTKD3	-0.0628252493188974
PEPD	0.0189821234998484
CHST8	-0.00455874479028589
STAMBP	0.115737333097879
MCEE	-0.0316638331198138
MPHOSPH10	0.0472474067495666
ATP8A1	0.0201859861475989
USP22	NA
HIF3A	-0.0140799458733883
ZNF45	-0.0939319764507411
LYPD3	0.0943632026280673
GRM4	-0.00134092651245683
TRERF1	-0.0327743773703117
BTN2A2	0.152999533924983
MRS2	0.0739302135750734
WRNIP1	-0.0246810602393167
BTN1A1	NA
SNRPC	0.106382664002913
SLC17A1	-0.0186151518819823
XPO5	-0.0130338632921145
PEX6	0.327159984989915
NQO2	0.303721196472736
PRICKLE4	0.0247789912913518
HIST1H1A	-0.106724592523254
ZNF391	0.111739757098478
HIST1H2BJ	-0.0173950477614857
MED20	0.0424484968858546
OR2B6	-0.0283753698115609
TBCC	-0.0108239256576689
SPDEF	0.0484045072840564
TCP11	0.114472946301328
MAD2L1BP	0.0376498291372901
TREM1	-0.00981824604869779
MEA1	-0.0046943986328532
COL21A1	0.115300263108759
CDKN1A	0.0153015935131164
GLO1	-0.00377408271358933
SSR1	-0.0150929254082441
RIOK1	-0.00148840626967253
ATXN1	-0.0163686889900561
DEK	-0.0375798713258099
EEF1E1	-0.0338432746579754
GCM2	0.054203024487359
LRRFIP1	-0.00784096104447794
RAB17	-0.0113838696371492
EREG	0.0358494912151513
SCGB2A1	0.0158996374812144
WNT1	-0.0467162218731569
LRRC29	0.0347707228711127
BBS2	0.197967636768049
MT1G	-0.0456490468090307
GOT2	0.0325606021070444
PIWIL1	0.00455615829086201
GPR18	-0.000456551485698129
CLYBL	0.0732513778480428
TMTC4	-0.0210134022852664
RAP2A	NA
SLC10A2	-0.00788609162649945
ABCC4	0.0430946668107594
EFNB2	0.112916616063157
C17orf53	NA
IRF1	-0.0231004007505481
ATP5S	0.0689633381089011
FAM193A	0.0499946271384771
GRK4	0.337399639054487
SOX9	0.100115156231592
TEKT3	0.0257144412620252
MYH2	0.0115294683650383
HS3ST3B1	0.0431968876978857
MRPS7	0.0448603083913127
GGA3	-0.0412465578096927
ARMC7	0.00136482963668102
NUP85	0.0603194619913037
SLC25A19	0.0167458002567479
NT5C	-0.0336409131683987
C1orf61	-0.0796665326618696
DDX31	-0.0135379909810721
KIR2DL1	-0.0436727898620531
SLC2A4RG	-0.0516652697114826
PPDPF	-0.0398702444986721
PLGLB2	-0.0253397699944032
CHCHD5	0.10604537053868
PAX8	0.408698931813946
POLR1B	0.129825166769062
PSD4	0.121299105911975
SLC25A23	0.0319902566829864
ALKBH7	-0.0481716102208088
CLPP	NA
CD70	-0.0633617805145808
C3	0.110561635778566
GPR108	0.00816941436457415
SNRPD2	0.0322201637806828
EML2	0.0579679284881409
VASP	0.0392740432763505
SYMPK	NA
GPCPD1	0.0999914849404201
PANK2	-0.0108270714319553
TGM3	0.0873745694024501
GNRH2	-0.00721618193320398
DEFB126	-0.0214189542772409
FOXA2	-0.0151430460889929
GZF1	0.0673558055880958
PSMF1	-0.0147562150498789
RBCK1	0.090019097048084
STK35	0.0692177327649354
SNRPB	-0.0307240284429234
NRSN2	-0.0829273058700831
RRBP1	0.0381936181224191
PCSK2	NA
MKKS	0.00143491541264272
SNRPB2	0.0524795144695647
LRRN4	0.0419955354278992
ITPA	0.164420261289883
TCF15	0.0487663864241315
MCM8	0.0616941406603576
BANF2	0.0270222470353902
SIRPD	0.0398128759123598
MRPS26	-0.0494063076297567
NCLN	0.120070909370578
ZNF436	0.193957219034353
MMP24	0.0406742981503939
NECAB3	0.0184942477162882
RALY	0.0265079792778305
EIF2S2	0.0336480387713963
ERGIC3	-0.0244245447273155
ROMO1	0.112115225012591
FAM83C	0.0678859319948036
PLAGL2	NA
PSMB2	-0.0254006885629963
UROD	0.0325045303041992
HECTD3	0.00357966162124859
KLC1	0.0621358942369533
XRCC3	0.107803798534893
TUBGCP3	-0.0851098032328084
MCF2L	-0.0175806999687484
F10	0.0869828545890096
PROZ	-0.0428676995692353
SLURP1	0.102864618023235
LRFN3	-0.00320126335516746
CAPNS1	0.0801118441864193
KIRREL2	0.0561869723159894
UBA2	-0.00339514793859017
FFAR1	0.0152454880635468
COX6B1	0.0915912097503045
IRF3	-0.0421442740542772
RRAS	0.0810293883130445
PRRG2	-0.0398814934595353
SCAF1	-0.0256273252820659
PRR12	0.142142874436
TSKS	-0.00558386979917566
FLRT1	-0.0395742448684214
STATH	0.0104887361196456
BECN1	0.0803989277738542
TRAP1	-0.0057304009809413
GLIS2	0.0155344972205775
AHDC1	0.000578146097867263
ZNF384	0.0402826721394605
RHOJ	-0.0885189433892976
HSPA2	0.0358571730735189
ZBTB1	-0.0245601453962307
PZP	-0.0569166124738118
EVI2A	0.0197999950523563
OMG	-0.0321373124062078
WDR60	0.232104629771142
FAM78A	0.0487742198714489
CPSF3L	0.0181259467118835
IPPK	0.0839755419587063
ZNF484	0.0500921878370243
OMD	-0.00342095208028414
FGD3	0.0491420474173032
HIVEP3	0.0258925804568567
BCL11B	0.0300474474852416
COX7C	0.0390592961497982
TRAF2	-0.108272537965207
ABHD8	0.023826817863044
MASP1	0.0538340965277996
ATP13A4	0.00816650533407773
HRASLS	0.0170962470004227
HELB	0.0367232845619451
RAP1B	0.108019942027318
RAB3IP	-0.047505180003599
YEATS4	0.163810590522555
TAS2R3	-0.0446010040825557
TAS2R4	0.131457855118889
TAS2R5	0.128726782030994
LRRC61	0.223711692259878
TRPV5	-0.0320283231570941
IDUA	0.072285053588781
FGFRL1	0.0478266891976358
TMEM175	-0.0237567052985355
PLA2G5	0.16293571597297
UBR4	-0.0409319790001112
HP1BP3	-0.0200485270589641
EMR2	0.117434971865434
OR7C1	-0.01286750080217
F2RL3	0.00109552293331731
SYNGR3	-0.0137994302508915
PKMYT1	0.0123090594710365
WFIKKN1	0.33393477033718
WDR24	0.018224464815091
CHTF18	-0.0415767320393658
MACF1	NA
SMARCA4	0.0136871638077662
KDM4B	0.0431169283910004
TICAM1	-0.0114609561289847
IL17B	-0.0106162691145745
OR1E2	-0.0345880951914799
VIL1	-0.0119988260524136
AAMP	0.00277916179189815
PNKD	0.0180348893857304
TNFRSF19	0.0219373976285283
ZNF835	0.134427939287853
AKAP9	0.115709077703277
PTPN12	0.16874399135901
FGL2	-0.0301261858803263
STYXL1	0.139105878994298
GNAI1	0.0186232504807401
PEX1	0.011768386276698
MTERF	-0.0173047335630877
SRD5A3	0.123602434774681
RASL11B	-0.00285609192388788
TUBGCP6	-0.0576559035557604
DGCR6L	0.114773020854276
DGCR8	-0.0495732737405643
SDF2L1	0.0142223347021336
RFPL2	0.0261323195872198
C22orf24	0.0135220659772273
GNAZ	0.0311956410418921
ADORA2A	0.0387428718982814
MCHR1	0.0299220581279489
GALR3	-0.0793415602657764
TST	NA
IGLL1	0.0161710905258641
APOL2	0.0447335750444024
RAC2	-0.0937133012434572
APOBEC3A	0.039745135065537
RIBC2	0.0198569460981119
CPA4	-0.0570722539231634
DOCK4	0.0833131205725548
NAA38	-0.0130985025109942
PRKRIP1	0.0451555632756532
FLNC	0.0472176764537741
CCDC136	-0.0515109145038728
IRF5	0.139390429506768
LRRC17	-0.0122141814522573
KLHDC10	0.028722992812763
FEZF1	-0.0693948958317092
OPN1SW	0.0698523953557768
MRPS12	-0.0078953078951372
HOXD1	-0.0761582548607253
HOXD3	0.0422027737514604
MTX2	0.0622370178165425
PDE11A	0.0657630586822771
CHN1	-0.106062310991788
GAD1	0.0241192709537879
HAT1	0.0460372549038173
HOXD9	0.0505315723808517
HOXD10	-0.0275270226858339
HOXD13	0.00975950579208932
SNRPN	-0.027148568676606
PSMG2	0.0794355189082754
TWSG1	0.17777579882569
EIF2AK4	0.122759420867429
MYO5C	0.127417222232842
TTBK2	-0.081732841787826
C15orf57	0.312874364839777
IVD	0.114038978794061
DUT	0.0125138612161452
CHAC1	0.0477220583078702
CLN6	0.0680933653275133
ARPP19	0.151250228083005
VPS13C	-0.0590192828303422
CALML4	0.0454123603917866
THAP10	0.0602585359733298
ANAPC13	0.312781387885978
SUMF2	0.0515652876846044
BBOX1	-0.0317682260622514
MYOD1	-0.0539274248512375
SERGEF	-0.0241566092251941
TPH1	-0.0536549382702443
CSRP3	-0.0193774723773021
DCTD	0.0300123532381189
SOX15	NA
FAM64A	-0.0395898334162825
PLD2	0.0673758397810079
CD68	NA
TXNDC17	0.0544405733229909
MMP28	0.043466782574344
LRRC6	-0.020298240787867
CCNT1	-0.0679048133997673
PUS7L	-0.0456128799372571
KRI1	0.130763344918371
SLC44A2	-0.0337562580542032
CDKN2D	0.0627891064813951
MTUS1	0.0214179608682373
KLK14	0.0128624422734102
SIGLEC9	0.0282762569057502
KLK10	0.0355906955153327
KLK8	-0.098782867143648
RIPK3	-0.00743323613586551
ADCY4	NA
SNX6	0.0701226708300483
