gene	PearsonCorrelation	Pearson_pvalue	SpearmanCorrelation	Spearman_pvalue	P_adjustedPvalue	S_adjustedPvalue
MMP27	0.163175278208819	0.000788911996919772	0.148563385321372	0.00226924255098514	0.0166789496247183	0.0305671224031338
CCBL2	0.456206347446073	0	0.461966228282837	1.36096778246267e-23	0	2.44572096725735e-21
CYP2C9	0.0442333223744899	0.365860547842067	0.216601565040308	7.4970691758849e-06	0.782187377552661	0.00021021037579334
ATAD1	-0.0786959811957866	0.107293194538531	-0.14252111533208	0.00342177667547915	0.491190155353921	0.0422749815203338
BTBD16	0.142892212809658	0.00333800064926626	0.199099036691454	3.96741355536162e-05	0.0534996684739248	0.000933641041138224
CEP55	0.0789525643415509	0.106149047205371	0.139467706011881	0.00418688037656596	0.487741751435092	0.0494114375186672
ASNSD1	0.0598791798294784	0.220726035062753	0.178939924325952	0.000227770021963094	0.661766841732702	0.0044359053292172
PPCDC	0.155903587406788	0.00134982475824219	0.142994578779465	0.00331522115030196	0.0265006500334078	0.0412161220682981
PRDM5	-0.146971288984174	0.00253233123005588	-0.153831943623981	0.00156655911094946	0.0439104013948505	0.0224805497101223
NAAA	0.150940568932516	0.00192261877088318	0.228199804134282	2.29824098449881e-06	0.0351088836521323	7.35716253620732e-05
ERP27	0.194703260064221	5.89827867427672e-05	0.254743288375084	1.20528383063726e-07	0.0020102452360994	5.41487457320953e-06
KLRG1	0.174435445837918	0.000328422979156251	0.230486559507482	1.80675989385501e-06	0.00843130031230025	6.07448570524315e-05
VAMP1	0.154598511109584	0.00148288991173651	0.229817392599672	1.93905552495394e-06	0.0285980744685379	6.38838001492116e-05
TAPBPL	0.140444224352044	0.00392684951085354	0.240533976932824	6.09413004277922e-07	0.060762424818628	2.38545971526016e-05
AMDHD1	0.0109271522008761	0.823318179569449	0.214124165058872	9.57271811504694e-06	0.954538380848985	0.000263733387232321
CBLN3	0.31910775966746	2.14006590226745e-11	0.340907673386455	6.87148529215603e-13	2.3502084846151e-09	5.71924570579766e-11
DISP2	0.124438050016621	0.0106937801107092	0.532702863031687	3.69583649276577e-32	0.123259066086556	9.74099304943299e-30
CYP1A2	0.0937402064978544	0.0549077041975494	0.16714257237086	0.000582962531853773	0.347641460478423	0.00975822982039117
SEPT12	0.107248292493805	0.0279685117915394	0.233897144002244	1.25615018306934e-06	0.23181029636866	4.45720145174247e-05
ADAD2	0.0339107057364156	0.488252543537152	0.162589847999598	0.000824458604938646	0.845513110325945	0.0130784092616853
GALNS	0.122727985914771	0.0118291039803569	0.143679925143778	0.0031663099503793	0.132537172546096	0.0399298449404292
UNC45B	0.22956792908	1.99070842210602e-06	0.203779292866509	2.5761574179615e-05	9.65676778747996e-05	0.000632598655398185
SCRN2	0.182137573411483	0.000174714337918935	0.172777974058819	0.000374929699316405	0.00500531257219211	0.00683080445275302
NPC1	0.182848603521442	0.000164609302806262	0.248662923180609	2.44077985543563e-07	0.00478516822532763	1.01574980615419e-05
FN3KRP	0.290608592487788	1.2836169904773e-09	0.366386106821143	1.06257465811924e-14	1.06837468881095e-07	1.00021164544629e-12
ZNF614	0.121937827989455	0.0123887611897369	0.175118420658361	0.000317115738197662	0.137388407752103	0.00595590057465301
ZNF593	0.121284164178438	0.0128692716871317	0.174660668096763	0.000322535869042801	0.141133607808808	0.00604334387801287
NBPF3	0.450673323399379	0	0.416701422829575	0	0	0
ITGB3BP	0.24843229267357	2.50608759966298e-07	0.231913413924399	1.55292978788845e-06	1.51264386645307e-05	5.26996387675279e-05
CYP4B1	0.0552569008094447	0.258510788555143	0.155519324859258	0.00138781679240991	0.703387751240715	0.0202836735260353
SYPL2	0.0885847727783194	0.0697387260582425	0.140983363601584	0.00378963223346227	0.398540196756403	0.0458876295099328
SLC44A3	0.179630133454172	0.000215180370861656	0.165494904011216	0.00066155153078204	0.00590774719584415	0.0108076197394496
NME7	0.192550941918865	7.13958317934971e-05	0.237965067829183	8.72378766575229e-07	0.00237196152097135	3.28471376538588e-05
MAEL	0.018354734947095	0.707607909811737	0.194586899049554	5.95981482402412e-05	0.929221453110558	0.00134257139069968
CASQ1	0.122690695465653	0.0118550052533311	0.2435206981666	4.37049831511892e-07	0.132584903165613	1.74532980695178e-05
HORMAD1	0.142514872959491	0.00342320207118219	0.363096799794832	1.55573166465139e-14	0.0542430035607967	1.41392761751707e-12
FLG	0.200749909463365	3.41075665453161e-05	0.40988873797232	1.8978647975285e-18	0.00123710334254043	2.58731326794101e-16
ZNF514	0.183607536285489	0.000154429496266983	0.172506296508749	0.000383113951961064	0.00457331096248329	0.00694789453705536
THNSL2	0.649973587623707	0	0.669210359699308	7.16844229889984e-56	0	3.77872488382674e-53
GPR17	0.253620857045255	1.37484899465079e-07	0.172142284806589	0.000394340707474231	8.62772301643159e-06	0.00711884012328481
PTH2R	-0.038699566203378	0.428921938401441	0.157869859088781	0.00116995382126159	0.814972786080462	0.017620618789934
ESPNL	0.317117626511589	2.88999935094125e-11	0.482060630705561	7.94185819604556e-26	3.13030477642363e-09	1.65253349358243e-23
DGKQ	0.153060198713505	0.00165514888724116	0.161970143983647	0.000875788936766546	0.0313092398359232	0.0137945480538109
SNCA	0.145471052954956	0.00280537936475911	0.185627942118711	0.000130132425697316	0.0471801446106652	0.00274388557330314
RNF175	0.0851463163213594	0.0813430332808984	0.165655559986614	0.000653477566316578	0.42821528904931	0.0106978201177333
CYP4V2	0.110843840636411	0.0230951199400224	0.158634038255805	0.00112026044262473	0.207750982213603	0.0171001917371307
GTF2H2	0.237616100507405	8.39756077786191e-07	0.219093356061063	5.84629263872975e-06	4.42663420470361e-05	0.000171846230090841
PCYOX1L	0.176511087076398	0.000277762788816638	0.161606176813059	0.000887536635604838	0.00727241844759323	0.0139241114637449
LGSN	0.0975891903123052	0.0456304357446646	0.141242165138378	0.00372531917069895	0.313637100244632	0.0452474634143113
PNLDC1	0.145255736922595	0.00284669399392778	0.232722797637085	1.42451965641293e-06	0.0475873349048351	4.90849230626211e-05
ZMYM4	-0.117337022321723	0.0161352065186772	-0.146832033771817	0.00255661627777184	0.163565484542539	0.0339180619267482
SDK1	0.114441883652485	0.0189718518243565	0.149468134027504	0.00213109921390077	0.182939551677057	0.0291029386602994
POMZP3	0.735177605356088	0	0.776679521078481	6.2307603843831e-86	0	4.47878385084702e-83
TRIM4	0.23747757045433	8.52549232988054e-07	0.221635283493046	4.52270919442331e-06	4.46430912929572e-05	0.000137015561686993
NOM1	0.234824552818413	1.13683872804415e-06	0.282135386255024	4.66311642355613e-09	5.83700248223709e-05	2.52542887404509e-07
ADHFE1	0.14312402104507	0.00328661838133848	0.177735461049937	0.000251403964393384	0.0531437454831153	0.00482488142344293
NAPRT1	0.289605906129317	1.47068490718993e-09	0.379906105719744	5.24003541046255e-16	1.18660260828069e-07	5.83562816767991e-14
NFIB	-0.141554453688849	0.00364903144706288	-0.148137542081952	0.00235844424267381	0.0573616136221196	0.0316608126092052
CER1	0.108574120227944	0.0260773895994202	0.152172608648976	0.0017627020757099	0.223696035644255	0.0249548429389494
SURF1	0.204344187263741	2.44368331556721e-05	0.234263394755234	1.29689202186058e-06	0.000920104951247141	4.53740053842991e-05
SURF6	0.171539117714643	0.000413619980692115	0.173617748263277	0.000350649669887916	0.0100015082181424	0.0064180253236198
ZNF215	0.283361491179946	3.3907143759393e-09	0.343842409213528	5.78069712011473e-13	2.62846848730902e-07	4.86255022646247e-11
HSD17B12	0.355368849365823	6.01740879346835e-14	0.391220656537715	8.22267525055684e-17	8.65084569635531e-12	1.0002568185562e-14
APIP	0.152886423980809	0.00167571999930627	0.185901280619505	0.000130484465781281	0.0315474238917016	0.00274399114609731
TTC12	0.19663720358368	4.95933045217001e-05	0.208226245541813	1.69344317372311e-05	0.00171988710023282	0.00044046234127068
GXYLT1	0.138054022798965	0.00459093321740567	0.153423513082849	0.00161288649110332	0.0685443775523587	0.0231034302267282
DPYSL4	0.228831604755834	2.15096207289989e-06	0.528789138292376	1.24688750151845e-31	0.000103705226283045	3.18036757242141e-29
MLF1IP	0.217013328118573	7.19663674497717e-06	0.228294135130342	2.42556720272941e-06	0.000304298431778259	7.70239352288413e-05
CCDC122	0.226613462173147	2.71176424826436e-06	0.244776573887283	4.1363685660824e-07	0.000128394730006145	1.66868705367416e-05
BEND6	0.198487561461104	4.1945993969339e-05	0.207855573539229	1.75431698511289e-05	0.00148729584894871	0.000453313215728353
G6PC2	0.362016769032333	1.88737914186277e-14	0.454218885166206	9.04539000641233e-23	2.81575601409602e-12	1.55482388653701e-20
TGOLN2	0.186396276517507	0.000121872950613611	0.204114049885284	2.59684215315413e-05	0.00369214337357019	0.000635703743188536
ATG10	0.528243389464167	0	0.516876321887997	4.58869555742416e-30	0	1.13383799289228e-27
ZNF773	0.14767921387001	0.00241209437578083	0.178619132977306	0.000233852918758485	0.042009758214315	0.00454318188850943
CENPH	0.159611166274883	0.00102937056954833	0.172688164688215	0.00037761700274957	0.0211408651777107	0.00686394859940425
CAST	0.185481548552141	0.00013176458639963	0.169370250722186	0.000498880178013249	0.00396145469453183	0.0085381938691575
PLA2R1	0.170485690607817	0.000449409298427739	0.164957620783228	0.000689229624492611	0.010702799619157	0.0112134539935454
ING1	0.129182529462099	0.00803301137993317	0.171338353877937	0.000427865296719911	0.102327640396658	0.00753481269747068
CFDP1	0.129525711549316	0.00786570597133895	0.178965662446961	0.000227288439744935	0.100964508304184	0.0044359053292172
MCOLN2	0.242264868545325	5.02884224928835e-07	0.330521441837037	3.65907232329596e-12	2.81982411438651e-05	2.8364985157158e-10
GAL3ST2	0.0476625833230348	0.329840564223807	0.168038177350272	0.000543968893322763	0.760552347411659	0.00922487104252755
MRPL39	0.164907853087959	0.000691846941626828	0.201861911823141	3.07838526103242e-05	0.0150904196507104	0.000737599765423738
ALS2CR12	0.122366819470063	0.0120820795678269	0.19776258773381	4.47988818436717e-05	0.134743304855864	0.00103574490859039
KIF5A	0.0480807729879805	0.32561010395433	0.142150627001739	0.00350731320859161	0.757680721591197	0.0429958535509052
N6AMT1	0.218347884862606	6.29979000077441e-06	0.235292072651121	1.08088954204548e-06	0.000269256429924991	3.95675630044147e-05
NAA11	-0.172444279486139	0.000385005385231555	-0.163826748613729	0.000751024869122858	0.00944404734634796	0.0120626781553736
TDRD9	0.0647321526654015	0.18548654307805	0.355962332439992	5.4330043882911e-14	0.623768151822326	4.77319618869086e-12
MED19	0.187707219085547	0.000108906800401432	0.143520117039887	0.0032004792215953	0.00340366035879098	0.0400414386157501
UNC5D	-0.0181554894376274	0.710638646788176	0.249206398887815	2.29329810415833e-07	0.929221453110558	9.59423709501584e-06
GLYATL2	-0.00805672468497506	0.86923969557847	0.15092320468378	0.00192496457876262	0.970950711345114	0.0265631674071134
WDYHV1	0.0860095668566764	0.0782921938270607	0.151250440601189	0.00188119434269895	0.419130925247508	0.0260510739381088
SLC6A1	0.260580948813647	6.01706893199605e-08	0.32637274443634	7.01315733245091e-12	4.03194610553329e-06	5.18252663810181e-10
FCHO2	0.202366692214974	2.93785020437642e-05	0.184247993002752	0.000146301314483572	0.00109573497952851	0.00302037726794152
CLEC18A	0.155794842752813	0.00136047817995388	0.363670719759382	1.4049218992975e-14	0.0265612369602354	1.30690793620533e-12
AASDH	0.133580608373738	0.00611172106546753	0.153367406520769	0.00163686769507203	0.0831762107825332	0.0233622975901346
ACAN	-0.0180471838261304	0.712288009004747	-0.140871870831791	0.0038449257993128	0.929229712456778	0.0464150050307883
LRRC43	0.122484178793845	0.0119993572305708	0.185374903601917	0.000132965664221992	0.134009770652716	0.00278875200796628
COPG2	0.219850306074626	5.41776414619832e-06	0.169768744521381	0.000475391589799972	0.000235375061010935	0.00821503663264752
CDA	0.0314524005400706	0.520340629896513	0.277869232625047	6.95086187998392e-09	0.862287634345614	3.59218724738777e-07
SLC5A11	0.124896074472066	0.0104065741875821	0.394734913757504	4.11858872179397e-17	0.121363985400017	5.08838765987889e-15
LRRC36	0.0875154667816543	0.0731927326644293	0.166638068495374	0.00060605421826612	0.404992958136908	0.0100462698193506
LY6K	0.168860195319007	0.000510323820035907	0.286801236486676	2.14565971524719e-09	0.0118680307206586	1.21183795488997e-07
SIGLEC11	0.201500582502572	3.18286607281504e-05	0.253898781483876	1.33083898339346e-07	0.00117055451338365	5.94516601225543e-06
RBP7	0.141407807519127	0.00368467700400954	0.139572848439898	0.00415815350632327	0.0578070259339354	0.049145769468607
SLC25A34	0.18087978508794	0.000194027095563598	0.251088745679963	1.84595678138909e-07	0.0054211033378847	7.89384642700127e-06
LRRIQ3	0.409952712696542	0	0.438392574489851	3.73966837522238e-21	0	5.91391156857666e-19
TYW3	0.170720008897626	0.000441208056876974	0.148978594983442	0.00220486103841538	0.0105396740354267	0.0299050334434331
NTNG1	0.00719027154347805	0.883195597431381	0.188954322910054	9.77853847141831e-05	0.97178064287612	0.00211832612858917
HFM1	0.0342004410922578	0.484541962374261	0.14525898143694	0.00284606735389886	0.843373308292283	0.0368770153313345
ZNF496	0.157366309835708	0.00121378582271614	0.146270379538459	0.00265673364014763	0.0243588946706003	0.0349336117137317
ACP6	0.200398370733108	3.52270827215229e-05	0.215560165123807	8.31114506827344e-06	0.00127187462593188	0.000231395155122669
PM20D1	0.373190599542414	2.66453525910038e-15	0.577601445395249	9.65703165192072e-39	4.13107456739346e-13	3.31991953355379e-36
B3GALNT2	0.176899882697813	0.000269125284040772	0.20815378587926	1.70518291304901e-05	0.00709768841301527	0.000442061681753393
PACRGL	0.219062648177532	5.86434200533503e-06	0.211086681332151	1.2867409209107e-05	0.000252007349109696	0.000347244384356345
PGLYRP4	0.0443014883014881	0.365121547228493	0.142436000740787	0.00344125836010461	0.781776594834952	0.0424493445450033
EFHB	0.209444109028687	1.50725162375576e-05	0.596352861924289	8.35731053224275e-42	0.000584207773972391	3.14672639897349e-39
DCLK3	0.112872523575523	0.020684034240064	0.158065671509266	0.00115330626368076	0.194059630002963	0.0174363147742328
RPL9	0.697269978560073	0	0.790644513521754	4.32793892796682e-91	0	3.42210131034336e-88
RFT1	0.183247335310392	0.000159185057171385	0.181860405225446	0.000178808606960256	0.00464456179724775	0.00361595819753132
WDR41	0.193298535934259	6.68288155498686e-05	0.183329069938082	0.000158094061877267	0.0022485763597992	0.00323847084783303
ERAP1	0.397755267752865	0	0.340569948572814	7.26271780695506e-13	0	5.92023811336017e-11
ERAP2	0.69997283847467	0	0.769288910427463	2.37433796140862e-83	0	1.5644908550715e-80
FAM170A	0.279749938048633	5.44571232552471e-09	0.188090851156621	0.000105364973956747	4.14031224595422e-07	0.00227008405742779
KLKB1	0.190335912836593	8.67155726858027e-05	0.174319146574645	0.000331502021141093	0.0027986123805169	0.00616749760273559
NSA2	0.386499182540316	2.22044604925031e-16	0.297551690552794	4.93089723017728e-10	3.90157042476049e-14	2.95368215144029e-08
C6orf195	0.108448924784919	0.0262511273639552	0.145464802678066	0.0028065709313935	0.224397474666804	0.036439337199554
KIF6	0.179287918691192	0.000221338801362769	0.194009618962493	6.27416364859277e-05	0.00603491690474282	0.00140537710961538
SLC13A4	0.0592258400259712	0.225813162938656	0.234068125132604	1.23328704038116e-06	0.667939068289239	4.41248897207865e-05
CTSB	0.174090359412229	0.000337637906690613	0.179213073975047	0.000222707484842456	0.00852165064481045	0.00436959821997344
INTS1	0.170447935418274	0.000450743932361108	0.17868274277551	0.000237756170299039	0.010702799619157	0.00459642552213815
ALDH7A1	0.173079166407728	0.000366046812800169	0.142938290990813	0.00332772935189841	0.00910167342393377	0.0413066812958567
NUDT2	0.387235742455069	2.22044604925031e-16	0.395549715440148	3.50442440370709e-17	3.90157042476049e-14	4.46927157421161e-15
METTL2B	0.217453696423569	6.888042133113e-06	0.245427548827383	3.52668503973813e-07	0.000292815855626476	1.4448444875238e-05
WBSCR27	0.495013557954724	0	0.556992397904505	1.35140855460948e-35	0	4.10984132357582e-33
AKR1E2	0.111856209337604	0.021863116124204	0.153986358031828	0.00154936459507575	0.201482120272822	0.0222742288241162
STK32C	0.158318885717198	0.00113210196570979	0.14952851115027	0.00212215972871903	0.0230116458685534	0.0290309982266114
CASP7	0.231650099000873	1.59704417379558e-06	0.236529371179193	9.45270963204181e-07	7.99229638114029e-05	3.52559316323371e-05
PTER	0.155951810612905	0.00134512504736461	0.173934353420316	0.0003418823956814	0.0265006500334078	0.00628666070384378
C1QL3	0.59799243629605	0	0.630687980919068	5.76059118732489e-48	0	2.53049969545433e-45
IKBIP	0.220127914546478	5.26824721669428e-06	0.218455895783986	6.23206588236956e-06	0.000230143816256363	0.000180501629787165
GABRB3	0.101070461241308	0.0384093432482415	0.279984580411454	6.14927523536375e-09	0.281206182466524	3.24148795240141e-07
NUDT13	0.264035209638117	3.95703643185641e-08	0.211548516007094	1.23049349475735e-05	2.74458658479725e-06	0.000334347493575477
WDR72	-0.0855369707632496	0.0799507063258857	0.143577973522642	0.0031880701946762	0.42342279632872	0.0400128111576265
XRRA1	0.210521559077406	1.35889589216731e-05	0.51457989432884	9.04676154819797e-30	0.000539939186902861	2.1676588958061e-27
GALR1	0.0703747298938126	0.149940964117436	0.186191596104439	0.000124023754219963	0.574693764741586	0.00265042114761418
CHRFAM7A	0.134051041322606	0.00593284541356232	0.177496559240964	0.000256356069898712	0.081442723411523	0.0049080083406516
SLFN5	0.200082876362926	3.62613351847507e-05	0.211485876691769	1.23798298562253e-05	0.00130326535139011	0.000335230529702649
LDHC	0.672039432834435	0	0.498279252196089	9.68281428354037e-28	0	2.12672257055427e-25
DCTN5	0.309482661021558	8.96447360787533e-11	0.273050113480133	1.28821538988147e-08	8.75087565647781e-09	6.44678423278026e-07
XRCC6BP1	0.259463773096179	6.88169206064515e-08	0.288835780572128	1.94062412734816e-09	4.53446159362677e-06	1.1039219406433e-07
MS4A14	0.0783340721946502	0.108923528789236	0.256002904969696	1.03899486508419e-07	0.495451300553887	4.77635604547715e-06
DIS3L	0.165831470771176	0.000644741736659737	0.179914891198253	0.000210178512806991	0.0142800361674189	0.0041443428946755
ISLR2	0.189461441787257	9.35761331770646e-05	0.145216549058398	0.0028542725917259	0.00300774993915061	0.0368770153313345
PROCA1	0.158715023527239	0.00109964847762667	0.217113048814987	7.12562307525782e-06	0.0224674948645842	0.000201943733534278
ZNF528	0.227503570020043	2.47170440204059e-06	0.202406017826593	2.92716064328231e-05	0.000117733534379126	0.000703497240317119
PSCA	0.099454680011954	0.0416306863823979	0.357532933673808	4.13662030241751e-14	0.294951421717827	3.67508502597924e-12
SRR	0.279546836208302	5.59163160218645e-09	0.253736780172871	1.49939721677416e-07	4.21076486461793e-07	6.62331496817503e-06
CYB5D2	0.187110570659982	0.000114638419574931	0.151755962335387	0.00183403655140602	0.00355469013168226	0.0256214258161968
TMEM68	0.0668869886290155	0.171242381068002	0.15415020393524	0.00153130935327802	0.60679293726979	0.0221353986405289
GSDMA	0.241978004302121	5.19207475679906e-07	0.443578709000125	1.12833257166865e-21	2.87089056657414e-05	1.85869284253834e-19
TMEM99	0.165005848669392	0.000686702038477538	0.151651671776364	0.00182877049157011	0.0150408670865426	0.0255930765961857
RPSA	0.122996671471588	0.0116439534402077	0.165455623623904	0.000663539627275652	0.131339143868363	0.0108177481090074
ULK4	0.382695253528507	4.44089209850063e-16	0.277949180473692	6.879383811068e-09	7.63350735279227e-14	3.57863735487596e-07
KIAA1586	0.186545469751974	0.000120327343685389	0.214301914333579	9.40720945176068e-06	0.00367066786564298	0.000260079738234516
FAM107A	0.110021050989655	0.0241402312298948	0.177684518781691	0.000257870100014836	0.213270176910367	0.00492506976042829
SEPT2	0.150995992928426	0.00191514880202415	0.155105187671132	0.00144618428676486	0.0350534295777892	0.02109774751928
SERINC2	0.167929602491319	0.000548563676815661	0.163255107512921	0.000784176205139178	0.0125724434567578	0.0125264124098241
NDUFS5	0.176546316038042	0.000276969602948984	0.255645796992062	1.08374584746322e-07	0.00727241844759323	4.92481518154695e-06
GSTM4	0.132353760851323	0.00660119501982925	0.183123251554036	0.000160854831460015	0.0886174007161119	0.0032865094376081
USP39	0.14385684561145	0.00312886850079619	0.151984457164044	0.00178630811955236	0.0512214559747318	0.0251378197094571
BTNL3	0.174172083094683	0.000335434090127595	0.378296148781943	9.74606293614013e-16	0.00852165064481045	1.05564547446658e-13
UPF3A	0.186509349611896	0.000120699841288374	0.22318169928077	4.09320859168529e-06	0.00367066786564298	0.000126425782556467
RGS14	0.231792315144331	1.57307108783478e-06	0.272603586078054	1.36318043587191e-08	7.92246693726725e-05	6.779036293358e-07
P2RY12	0.174346251512356	0.000330782017436526	0.242972284667303	4.64710802090409e-07	0.00843707552216326	1.84646648850697e-05
SNUPN	0.168544407917261	0.000523013514185156	0.173785541646643	0.000345977453125417	0.0120567575995977	0.00634720121081827
SLC38A11	0.0767011489794628	0.116523578453851	0.329853173805208	4.06604975897571e-12	0.508541999272659	3.12138402371077e-10
CHRNA5	0.116226561840219	0.0171760235349394	0.15139363439864	0.00188126510922728	0.171912427962995	0.0260510739381088
MT1E	0.210994179960842	1.29829680235449e-05	0.218547788891793	6.17499486117536e-06	0.000523756776337601	0.000179506192526888
FAM153A	0.0439040669742463	0.369443153079591	0.147978545517117	0.00236283936988525	0.784906431259576	0.0316660523689537
CHRNB1	0.0555786267290334	0.255744466011977	0.196773126110415	4.8989512609462e-05	0.700197885303567	0.00112278282957396
ADORA2B	0.171227737248598	0.00042391265200914	0.273454088101698	1.22384467326321e-08	0.0101572040588978	6.16365594362559e-07
MGMT	0.252593179620868	1.55009090008207e-07	0.318806957927361	2.89202651759261e-11	9.65084153303064e-06	1.95446612603459e-09
DYDC1	0.0625383241015822	0.200866458284627	0.146230010237344	0.0026640653981751	0.643598884719514	0.0349336117137317
PYGO1	-0.146835087291482	0.00255608149939599	-0.179014844254689	0.000226370853386561	0.0441367207091889	0.00443048103397906
FPR1	0.20975284662483	1.46323837595386e-05	0.229613546562055	2.11506329984981e-06	0.000575613225804336	6.85401865242313e-05
TRMT61B	0.240140137054382	6.36517154761762e-07	0.250710779361659	1.92843529980296e-07	3.42831991707238e-05	8.19792361050646e-06
KCNMB3	0.1256407913976	0.00995417899643369	0.142111344621308	0.00351649527934288	0.117633864384557	0.0430416844795111
ATP6V0E2	0.157900434042114	0.00116733990965567	0.184885526391188	0.000138610211337446	0.0236670683734549	0.00288418668696102
MORN4	0.26146950663343	5.40521836178698e-08	0.251269879197947	1.80764509355411e-07	3.65291124672219e-06	7.89384642700127e-06
UGT2B7	0.0841946617806026	0.0848169670823982	0.13958246753781	0.00415553430643751	0.437726741792582	0.049145769468607
GAA	0.20516150795439	2.26339470708048e-05	0.198702778522392	4.25937291122154e-05	0.000864573041008954	0.000987649900558028
ZNF584	0.194876913180699	5.80755823007539e-05	0.204049748943332	2.51190510266534e-05	0.00198789449892667	0.000620676051461714
ANO5	0.138013073371621	0.00460314461620115	0.233890415138923	1.2570582063217e-06	0.0685443775523587	4.45720145174247e-05
SPATA5L1	0.225205039192504	3.13773291038544e-06	0.236385670021537	9.6014102235338e-07	0.000146805053978803	3.56424181396628e-05
KLF17	0.0605875863783315	0.215303248796027	0.251084226995473	1.84692245983968e-07	0.65780633239188	7.89384642700127e-06
CYP4F11	0.330518058846798	3.66107144600392e-12	0.416137919679984	5.09280370640025e-19	4.52313936305515e-10	7.06470156254504e-17
MACROD2	0.0856292429230392	0.079624673554489	0.14346841940309	0.00323673338580024	0.423113100668914	0.0403672726837894
CLEC12A	0.193160226146552	6.7652418995312e-05	0.379531687757747	7.73074111476929e-16	0.00226664269913531	8.48985694367788e-14
C2orf54	0.0667544929223298	0.172093966512764	0.185889215767545	0.000127266528998145	0.608019210552467	0.0027050979698611
AGXT	-0.0347947168040115	0.47697908592754	0.229228479937259	2.06311237211618e-06	0.83831970875533	6.76432690440693e-05
CTSW	0.221413873444269	4.62552826041573e-06	0.234932017612579	1.12373754327327e-06	0.000206633061893261	4.09465103901464e-05
FAM21C	0.155885374242155	0.00135160369016551	0.155659996495035	0.0013737960215595	0.0265006500334078	0.0201159354490204
ZNF738	0.143540958744176	0.00319600405918408	0.218044123052496	6.49403405726126e-06	0.0521047507133371	0.000186721190148236
FUT10	0.239408196481728	6.89994629654578e-07	0.264606203225987	3.69004213154767e-08	3.68634293018834e-05	1.76831291722106e-06
LRRC20	0.179679046494848	0.000214313350812345	0.169349976548281	0.000491206866363865	0.00590444482534221	0.00842510345409779
CBWD1	0.262952691048795	4.51535240308942e-08	0.312636692951774	7.15176305626495e-11	3.10459925662853e-06	4.6351631545809e-09
SNX32	0.206677782220873	1.96182591256644e-05	0.240060108738437	6.4216448705519e-07	0.000753017353915672	2.50127812765783e-05
LCLAT1	0.0908300448613753	0.0629194655117415	0.164920091085662	0.00069120248491818	0.376611819683074	0.0112224600580042
C10orf129	-0.0130965361197259	0.78899899665268	0.212325309319156	1.14112394679112e-05	0.94711022719489	0.000311133346457841
IQCB1	0.158874403781279	0.00108683483594518	0.208348612590335	1.67379161488969e-05	0.0222632203311362	0.000436787798644647
CTSF	0.113720137293115	0.0197433120599255	0.172179943503806	0.000393165199984562	0.188311662795936	0.00711386095258108
FAM53A	0.107549671713544	0.0275285895272246	0.152851549148508	0.00167987654489403	0.229803060041451	0.0239018655894953
AGAP8	0.248188064459413	2.57707847506339e-07	0.230576137052931	1.91294869929481e-06	1.54370905320653e-05	6.32873864657912e-05
SNX31	0.0425021453019838	0.384939293279167	0.368258445455042	6.17255978242379e-15	0.791879906378432	6.02548520983023e-13
REP15	0.173674492647115	0.000349063078415313	0.206261688493884	2.04055009981844e-05	0.00873430937034771	0.000513841708256828
ZNF80	0.078223177384434	0.109426978512155	0.151334132955812	0.00187014710982359	0.495555051028415	0.0259881427018895
ZNF266	0.32641169867615	6.97086832701643e-12	0.320038095454056	2.40783172141233e-11	8.35131149419984e-10	1.6412694328627e-09
PCP2	0.123900230635319	0.0110399687252656	0.203332031628244	2.68584337370994e-05	0.126146001026987	0.000653445032489986
CEP135	0.185509530635929	0.000131451132288074	0.171746918817844	0.000406881032187562	0.00396145469453183	0.00727019996182852
DHX36	0.111144009115213	0.0227237127652	0.139644913582461	0.00413856701057958	0.206576946959274	0.0490609435572005
FBXW8	-0.183388499484654	0.000157305201991278	-0.157115594014061	0.00123616870980221	0.00461962234486739	0.0184422377139738
FAM182B	0.463160577873099	0	0.540739017854737	2.89374914445031e-33	0	7.88995671902366e-31
KCNE3	0.107844632845957	0.027103807635634	0.139409212439002	0.00420293945782179	0.227746872449477	0.0495270376944812
PAAF1	0.0603596170306169	0.217037794597768	0.166433253592554	0.000615668621414775	0.659306300775314	0.0101842924467084
RPS6KB2	0.210089666431255	1.41661551045225e-05	0.191480353387167	8.08112742824928e-05	0.000560058942057295	0.00177987394359797
TCP11L1	0.125873319994093	0.00981654542356347	0.176065898997388	0.000287970751019923	0.117058880263586	0.00546039503192933
ZNF404	0.174589623676228	0.000324382195900919	0.239728743743425	6.6606407168917e-07	0.00835469062862724	2.57739587149092e-05
CDC26	0.209481532110863	1.50185041127848e-05	0.190251969358427	8.99066023816188e-05	0.000584207773972391	0.00195837880173956
RNPEP	0.129204979404423	0.00802197048560327	0.174357969311455	0.000336977097672751	0.102327640396658	0.00621090422214089
ZNF575	0.279840813958944	5.38162403529441e-09	0.232215718607579	1.50372242727269e-06	4.13131080068669e-07	5.12497122088154e-05
LRRC37A	0.271270547376551	1.61296149769896e-08	0.322129797713568	1.35039200777668e-11	1.18089690391719e-06	9.61941405900021e-10
PFN4	0.22289051450656	3.97981293653871e-06	0.21048031976826	1.36430921276156e-05	0.000179819319366923	0.000364904060235396
ANKLE2	0.130983933253897	0.00718897059237356	0.140923997970968	0.00380452582783077	0.0945810157635569	0.0459975316829632
