gene	PearsonCorrelation
PIKFYVE	0.0819367065390271
ACTR1B	0.110645222696829
SLC35F5	-0.0408602392464227
ZAP70	NA
STEAP3	0.199066662171527
TFCP2L1	0.0144642766006391
POMC	NA
STAM2	0.297520305344105
GPD2	0.274088512750269
CENPA	0.0505944992244979
CYTIP	0.144590067015398
ACVR1	NA
NRBP1	0.0682920579086436
ITGB6	0.0301769552396322
PPM1G	0.322915923926783
PCSK4	0.108771528120688
IFIH1	0.0374028803462949
GCA	0.313770682179224
INO80B	-0.1661978914235
MOGS	0.206396093125857
NDUFS7	-0.127575483601946
AUP1	-0.164725443614484
RTN4	0.0293343669248891
HTRA2	0.262709298564734
LOXL3	0.178911618192113
DOK1	0.0717660254045766
GALNT3	0.171932519184404
POLE4	0.0365889001041276
TACR1	0.01028397799394
ACADL	NA
MRPL19	-0.0569336050012644
LANCL1	-0.191256437446264
WDR75	-0.00715728035018432
FANCL	0.00625443077105565
FN1	0.19915400404862
STAT1	-0.278987768724823
GLS	-0.182606744953636
DNAH6	0.381594971824629
PECR	0.187306577000917
IGFBP5	-0.207668391295505
USP34	-0.0579322810073675
EFHD1	-0.166911311045069
GGCX	0.216761630555492
NEU2	NA
TXNDC9	0.142839312289824
GNLY	0.171767896608638
ST3GAL5	-0.105195516645071
PLCD4	-0.0675954671618555
ZNF142	-0.113499386654926
IL1R1	-0.0949119388627697
IL1RL2	-0.23405097769804
IL18R1	0.166006491879828
IL18RAP	-0.155602293636552
MLPH	0.163845824816111
UXS1	0.353460622981279
HDLBP	0.152008449504846
PASK	0.063942539174797
ID2	-0.0692086605954687
TAF1B	0.430800654089977
BIRC6	-0.157201155147148
CEBPZ	0.339134858459088
DCAF17	0.180488979227458
SLC25A12	-0.342757886207976
LCT	-0.0381901251166202
DARS	-0.123163960795905
PLCL1	0.210350157181588
WIPF1	-0.0163903981347331
COX7A2L	0.127096471657468
RND3	0.080284014018294
THADA	0.0914488188084496
AAK1	-0.0621404981240028
TRAK2	0.0215966714301808
C2orf42	0.34763664031654
TIA1	0.166962620971119
PCYOX1	NA
KISS1R	-0.117466638950179
EPAS1	0.0209207784229806
ARID3A	-0.0407298918051836
CD207	-0.0349500107948109
GRIN3B	0.0415709596557141
VAX2	0.304064913389555
ATP6V1B1	0.162869705162259
NFE2L2	0.0968396838047612
BCL9	0.03476663967436
DNAJC16	0.0506500165160224
MARK1	-0.119709046289607
TNR	0.0446546787761875
MORN1	NA
GPX7	0.545728215928787
TPSG1	0.178069881126481
RALGPS2	-0.0803094989015375
ANGPTL1	-0.0518210759350322
FAM20B	0.140729135662339
TMEM59	0.0942651946447847
NPHS2	0.381539514832045
CHD5	-0.0149353582693138
QSOX1	0.0688594079956068
STXBP3	NA
PHF13	0.19736163111769
PARK7	-0.163824561415853
OPRD1	-0.117274756220344
KCNC4	0.0510274000788084
EDEM3	0.0479023577479649
WDR77	NA
ATP5F1	0.136273433284728
RAP1A	0.317072674129489
DOCK7	0.224672493493761
C1orf21	-0.301433960473807
DNAJC6	-0.236606091951591
LEPR	-0.156515464570278
IVNS1ABP	0.217122359110505
KIAA2013	4.39290141924122e-05
PRG4	-0.107568075841081
NCF2	-0.279821095935313
SLC35D1	-0.13745046229836
GADD45A	-0.204418954269364
WLS	-0.0642206107113361
PRDM2	0.0066761199056096
AMPD1	-0.422584172047349
UCHL5	NA
CTH	0.0901319203491692
OLFML3	0.0300533862792866
TNNI3K	0.116408987682198
CFHR3	-0.0417484705020812
CRYZ	0.669403566860338
ZBTB17	0.245274830923089
CD58	-0.143855232686536
TFAP2E	0.0527528911405009
TTF2	0.0968444318892592
KIF21B	-0.0079717426240985
TMEM9	0.312554088787039
WARS2	0.353048343832361
HAO2	-0.0752087963958299
OSCP1	0.368728694963069
MRPS15	-0.201068416527114
GNPAT	-0.0240295750880858
TBCE	-0.105316004092143
NID1	0.0558423123670008
HPCAL4	NA
MTR	-0.0199396410527936
SIPA1L2	-0.118007536573421
RLF	-0.226695412364926
CD48	0.058908408950883
KDM5B	0.113854731949165
UAP1	0.126443581646811
KLHL12	0.352428892396721
ZNHIT6	-0.151541758737157
RBBP5	0.133111427858834
GBP3	0.783980650576959
GBP1	-0.106108066132888
KIF17	-0.044641598750282
CDK18	0.141145075933302
RAB7L1	0.384307261177426
ECE1	0.134207554230969
GALE	-0.172201525807647
CR2	0.243434345630803
APH1A	0.065024927218236
LEPRE1	0.395952121828055
EBNA1BP2	0.288564139362719
IPO13	0.0432406722579986
ERI3	-0.185376568435289
PRDX1	0.07530570895611
TSPAN1	0.185281881383953
NSUN4	0.421087753218681
TMED5	-0.102574739312317
DR1	0.245639521312655
FMO6P	-0.0417519148790489
CNN3	0.0127037568600533
F3	0.271159040551953
ABCD3	-0.0477328696336972
VAMP4	0.0471039717509322
PTBP2	0.0399664584945119
TNFSF4	-0.104758626631763
DARS2	0.21965206510542
SERPINC1	0.131651534169187
RCAN3	-0.0675719572306647
MAN1C1	-0.170219191009951
NSL1	-0.00894090257771204
PROX1	-0.093469431273142
RPA2	0.176427067250194
SLC5A9	0.343332477218329
MESDC2	-0.11009761505479
MUC5B	-0.141685661885371
CTSD	0.399369586959256
COLEC11	-0.237683534134949
STAG1	-0.0461165275632769
A4GNT	0.605805531962768
STK11	0.0613395597732926
IFT46	-0.0103124306168393
MMP8	-0.0331696713893527
ZNF541	-0.101423622336395
SLC8A2	-0.215052409760926
TNNT2	-0.275571857250093
DDX59	-0.00928067280260924
MREG	-0.00424665625504229
TNP1	-0.166057946210272
NRP2	0.0320171423646595
TTR	-0.113879315893624
C1orf54	0.0444548525613934
LRMP	0.062978406611724
ELOVL4	0.178896588219628
CNR1	0.270838744219899
SGIP1	-0.356089338824169
PHF3	0.0336643548144212
TNFAIP3	-0.0013484408938115
AKAP7	0.196971032957706
MYB	0.0436089363408471
ALDH8A1	0.591362676131042
SGK1	0.0742525725254102
FBXL5	0.257503614371311
MED28	0.251108392787434
SLC16A7	0.00762579966635839
VAMP8	0.035845260794389
DCLRE1B	-0.274180551966534
MYL12B	-0.105963352529624
FOXO3	-0.141791315811965
ARMC2	0.101953953320373
GHRH	0.0830395005219427
RPN2	NA
RARRES1	0.147085003844012
RAB3GAP2	0.19609188027372
PPL	0.0205820933996564
UBN1	0.124803075809341
UCHL3	-0.187138957737275
PCDH17	-0.114982586817495
HS1BP3	0.0884949689924393
C2orf43	0.225612964636977
WDR35	0.0551974122765216
CCND2	0.182216262663783
DNAH7	-0.157446724208088
KLF9	-0.311025301712311
CPSF3	-0.127203236644997
PIGZ	0.0466200405657158
SENP5	0.0557274311967692
CCDC92	0.0102551830682704
C1orf198	0.201484654583653
TRIM67	0.0271939332811297
CTNNAL1	0.177730834624846
WDR34	NA
PPP2R4	-0.382005621939706
GLE1	-0.0119345997723138
RAB14	-0.180229762085043
FBXW2	-0.150697471171651
NEK6	0.17183530430712
PPP6C	0.0383489616724954
HDHD3	0.194117652631249
RBM18	-0.0651783673941012
HSDL2	0.0852286933447629
INVS	0.35078344067722
CSF3R	0.196241028526987
KDSR	NA
YLPM1	-0.101319144253522
DCAF4	0.073569375302178
PROX2	0.280215872772542
VSX2	0.196386559300534
PGF	NA
IFI27L2	-0.00720572493896352
ACYP1	-0.0621430910337955
NPC2	-0.0650469726676983
ACOT2	-0.0350301736776295
TTLL5	0.153593186036164
ABCD4	-0.153993956267012
DLST	0.018371144577736
PPP4R4	0.0300798444821581
ALDH6A1	0.189987058504693
GPR68	-0.124780548490554
EIF2B2	0.299057599366411
COQ6	0.251802193893479
RHOQ	-0.0666837719471113
KLHL29	-0.319793138400217
TMEM214	-0.113506394975872
ATAD2B	0.0165968572143083
FKBP1B	-0.131676711040268
ATL2	-0.192442825182856
YPEL5	NA
CRIPT	-0.0489372215120301
FAM178A	0.321649076942017
IFIT2	0.0797413660423514
PPP1R3C	0.161211895888767
PYROXD2	0.610232038969831
CNNM1	-0.0832997994329213
MXI1	0.386403133565266
C10orf88	-0.112911608955974
HELLS	0.190671459029978
PRLHR	0.00916996360479354
FAM45A	-0.162378015172161
WDR11	0.296640532598874
GNA13	0.259507898712663
CRHR1	0.616609789849298
HOXB1	-0.0112349007013404
DUSP1	0.197444109283055
MSX2	0.00415815469975777
INSL4	-0.194019590404828
CD274	-0.187890462582985
IFNA8	-0.125768377389885
GRIA2	0.468203781606315
LRP11	0.0557653608148996
PLEKHG1	0.240493640819986
MYCT1	0.00883673766678394
ARAP3	-0.0219076552613561
PCDHB8	0.496914791201339
PCDHB10	0.412319263771905
PCDHB14	-0.474141596741421
PCDHB12	-0.135920913789742
SLC25A2	-0.24274196773279
CENPL	-0.302697237479787
TNFSF18	-0.0669349189058074
SEC16B	0.0955128969683284
GORAB	0.14148330396229
GPR31	0.111304036868749
ACAT2	0.208198568939887
TTLL2	-0.154084650627093
SNX19	0.122284595693442
TP53AIP1	-0.0214317445031499
SLC10A7	0.1576495678881
ENY2	-0.237903602980103
MASTL	0.224400630701294
MRC1	0.262940215652841
IQSEC3	-0.144693318352005
CCDC77	0.335332586381383
TNFSF11	NA
MTRF1	0.0741553598128311
SOHLH2	-0.0430219938122687
DNAJC15	0.429858439605755
UFM1	-0.0168015386134513
WBP4	0.137724255686602
SMAD9	0.11097588013559
HSPH1	0.113722243426268
KBTBD7	-0.192081464033525
ETF1	0.140151592003892
TGFBI	-0.0238109252647508
SIL1	0.0889664693712691
MYOT	-0.215052368652198
SERP1	0.094983423253696
PLS1	0.254939845012377
UTP20	0.0735225699363388
ARL1	0.0893747272050067
CCDC53	0.103281172370205
APAF1	0.236820811965434
CLU	-0.0880288417651168
ADRA1A	0.235586681499824
PPP3CC	0.335485576062931
PDLIM2	-0.0603962229666442
EPHX2	0.0285783848688129
NPPB	0.210354824615345
UBIAD1	0.0407145244612105
CRISPLD1	-0.0497637852173979
COPS5	-0.0583024552445033
EPX	-0.172016269515762
COIL	0.197165783194444
SCPEP1	0.0625096283807024
SLC35B1	-0.187035851994962
LRAT	0.184788921945302
TRIM6	-0.00549480535678929
TAS2R8	0.000430469627991941
TAS2R10	-0.0683770011426025
PRB2	0.40292134300945
PYROXD1	0.258247207522852
ZNF211	0.0339989462889375
PDZRN3	0.252494268680374
LHX4	0.221399161686319
RNF2	-0.0120521891754481
SEC22A	0.320034927144363
DPPA4	0.146425100924679
B4GALT4	-0.158799497757485
MAPK8IP1	-0.0967699982464896
CRY2	-0.0564075640852057
CAT	0.265420925168352
PILRB	0.0104645972403913
BAI2	0.0126836150837559
ZCCHC17	-0.0464243839063572
FABP3	-0.132484566611094
KHDRBS1	-0.267901406906204
TMEM39B	0.209185037913479
RNF115	NA
POLR3GL	NA
GHSR	-0.158021792558977
ZNF639	0.0138019407116579
SLITRK3	-0.114007326713034
LIAS	0.192714354725678
TMEM54	0.203017782515071
ZSCAN20	-0.39667670436017
CLCC1	0.0678111440305907
GPSM2	0.278567172561708
GTDC1	NA
CXCR4	-0.028579689960198
POLK	0.162747974887159
SV2C	-0.122744440905015
FLT3	0.059459633109942
MTIF3	-0.187066595251885
MTERFD2	0.0703565626989716
PAEP	0.214326131349247
OBP2A	0.142475163848952
MRPS2	-0.0301338575395384
FMOD	0.0188027664201824
LAX1	-0.177055940233596
LY9	0.335992110067387
PRM2	NA
SERAC1	0.12346275991063
LDB3	0.366110311525814
OPN4	0.272928879488518
RPL5	-0.114315478031836
ODF2L	0.164685197080511
LRRC39	0.423683075172963
RWDD3	0.272394729235183
ZNF644	0.173465383394397
CCDC18	0.0364198747294081
PQLC1	0.264980407081046
BBS9	-0.293125286244678
PMS2	0.180431337562476
ZMIZ2	0.348267130868005
OCM	0.00128806374239782
EEPD1	0.218587605429793
KIAA0087	-0.0756730258149833
KLHL7	0.133293171188581
HERPUD2	0.264717325202026
CBX3	-0.232831261103181
HNRNPA2B1	0.099878838215783
WIPF3	-0.070659520558992
NPY	-0.423634430413266
FAM126A	0.0327106713308917
POLM	0.00343370631992247
TWIST1	-0.0990560136905575
SMU1	0.193992158638981
GLIPR2	-0.129534724229352
RECK	-0.0608190485089317
TAF1L	0.0890659035869317
ACO1	0.0574005861282468
KIAA1045	0.15346181143544
DNAI1	-0.231737933710944
CNTFR	0.00597153285205122
TRIM24	0.339366523693356
C7orf49	0.115851105024256
CALD1	0.0250978656072995
AKR1D1	0.183282277969381
SFTPA1	0.150863293099931
NEUROG3	0.283599319927321
SRGN	-0.125174218644107
CISD1	0.323307996228045
ECD	-0.122192759948581
P4HA1	0.0614320793981685
ZWINT	-0.221609907570448
RBM19	0.144725012596058
CIT	-0.0325576749136888
IFT81	-0.0883277584290338
ACADS	0.0928170694081991
HVCN1	-0.0494973908537634
RNF11	-0.0671435177013694
SSPN	-0.129800389087438
CCDC91	0.202641147145271
NECAB1	0.0560386344832756
WWP1	-0.0123557532247236
GIPC1	-0.263717294952167
EBPL	0.231319738097366
ATP7B	0.281779916427749
NLN	-0.0694855877440263
TSFM	0.329137439184642
ARHGAP9	0.0237581334157896
ORMDL2	0.0778395670398307
PDE1B	-0.0263739409860138
HOXC13	-0.0543351212902458
CDK2	0.216115674039406
IKZF4	0.229706263845216
SMUG1	-0.116232244757718
TUBA1B	-0.0058639898203633
KBTBD4	-0.186561323751082
SARDH	-0.0617048511899247
DBH	-0.00942957648895798
ATPAF1	0.0991457832175737
STIL	0.0358792542877303
COL10A1	0.0218732353852578
NDUFAF4	0.12361689454223
NMI	0.0523635321741841
SLC36A1	-0.303609704733841
PLA2G12A	0.105529663463942
B9D2	-0.0517725255323605
PFKFB2	-0.165727879403698
C4BPA	0.118650247694807
C4BPB	0.276287474940094
RAB38	-0.015996710272941
MXD4	NA
CHPF	-0.0107568489370441
OBSL1	NA
FAM124B	0.0105304096788866
SLC12A4	-0.122726724711172
MC3R	0.274802302792785
CTCFL	0.119013545313531
PI3	0.230865703960469
SLPI	0.0718662141876666
WFDC3	0.408649777755631
PREX1	-0.0923402910835734
KCNS1	-0.228335188670751
SLC12A5	0.485561499866993
SEMG2	0.109148404583078
VAPB	0.0605988759986511
PARD6B	0.0451589316896306
PLCG1	-0.401712052479113
TOX2	0.0822396114657531
GTSF1L	-0.0815231158753037
ARFGEF2	0.0100435119574383
ZNFX1	-0.0471905276081985
CSE1L	0.119722261722762
RAB22A	-0.286045799731674
CDH26	-0.0727608547648275
RNF114	0.00442865850973753
DDX27	-0.00596055652223509
ZBP1	0.475453041191595
FASTKD3	-0.0335412889195339
PEPD	0.142329257038315
CHST8	-0.159120994747435
STAMBP	0.451467742422285
MCEE	0.010012352448124
MPHOSPH10	-0.191200985260619
ATP8A1	0.340252668717726
USP22	NA
HIF3A	0.197300993758445
ZNF45	-0.0821683965959151
LYPD3	0.230551618828183
GRM4	0.0552413333862736
TRERF1	-0.065649015124828
BTN2A2	0.189280959617129
MRS2	0.200576299743097
WRNIP1	-0.132480587887408
BTN1A1	NA
SNRPC	0.284261254637049
SLC17A1	NA
XPO5	0.117154911825829
PEX6	0.650776007344464
NQO2	0.358025095693123
PRICKLE4	0.317463001418544
HIST1H1A	0.0528767033628712
ZNF391	0.257631515090273
HIST1H2BJ	-0.175962697173375
MED20	-0.0390865900342723
OR2B6	-0.0581308431677768
TBCC	0.170548553744375
SPDEF	-0.0698891303541439
TCP11	0.245705373007563
MAD2L1BP	0.373398405680751
TREM1	-0.25333786167642
MEA1	0.152968580904568
COL21A1	0.0152261927482719
CDKN1A	0.013050221966783
GLO1	-0.233644886458137
SSR1	-0.168648078909499
RIOK1	-0.220937403065691
ATXN1	0.0622116822543899
DEK	-0.00163443693499611
EEF1E1	-0.00504934094655711
GCM2	-0.0160605261743277
LRRFIP1	0.0996467167544559
RAB17	-0.25747557410191
EREG	-0.0314807660468768
SCGB2A1	0.0345460464036651
WNT1	-0.1381809265778
LRRC29	0.123927303874962
BBS2	0.287819087670117
MT1G	0.084949274115772
GOT2	0.281696881693694
PIWIL1	0.108002612778079
GPR18	0.088622072383021
CLYBL	0.14503245143683
TMTC4	-0.0789597574240564
RAP2A	NA
SLC10A2	NA
ABCC4	0.0416247222839699
EFNB2	0.0429159118196912
C17orf53	NA
IRF1	0.0401889153850484
ATP5S	-0.0328678406565517
FAM193A	0.235974810450155
GRK4	0.570825362142597
SOX9	-0.0476094276897696
TEKT3	0.438315711961812
MYH2	NA
HS3ST3B1	-0.17204784668295
MRPS7	-0.195130065264166
GGA3	-0.137366013173522
ARMC7	-0.0229450771323953
NUP85	0.450655256517626
SLC25A19	0.137304682978698
NT5C	0.0990176507212196
C1orf61	-0.0877715554979954
DDX31	0.0952473838110643
KIR2DL1	0.118746678334311
SLC2A4RG	0.0280018013465267
PPDPF	0.105136035780692
PLGLB2	0.135089131554613
CHCHD5	0.0492997992699772
PAX8	0.599177993341359
POLR1B	0.163100863461127
PSD4	-0.0794342683361879
SLC25A23	0.0363553866044959
ALKBH7	-0.159051320075257
CLPP	NA
CD70	-0.0916408287461206
C3	-0.331220836761378
GPR108	0.228141948965983
SNRPD2	0.261077703275968
EML2	0.26208581414441
VASP	-0.273714517646096
SYMPK	NA
GPCPD1	0.277369755862564
PANK2	0.024817669735547
TGM3	-0.0978061647872461
GNRH2	0.0876490470370396
DEFB126	0.00334767240881002
FOXA2	0.113405220928356
GZF1	0.187461794269433
PSMF1	0.0304085947744817
RBCK1	0.218761958837276
STK35	-0.271266752958158
SNRPB	0.278293133488392
NRSN2	0.0108269857562395
RRBP1	-0.0898567930683025
PCSK2	NA
MKKS	0.239288129082936
SNRPB2	-0.0135350567184677
LRRN4	0.106473182984629
ITPA	0.484942394641236
TCF15	-0.219001382389636
MCM8	0.307328701999302
BANF2	0.16222208217493
SIRPD	0.207285847509149
MRPS26	0.00968909783052115
NCLN	0.189830068366705
ZNF436	0.0626792575939974
MMP24	0.0121359712131355
NECAB3	-0.0196511810977877
RALY	0.0320675757837522
EIF2S2	-0.076639625133362
ERGIC3	-0.205385689903993
ROMO1	0.186594404200091
FAM83C	0.0529452850980432
PLAGL2	NA
PSMB2	-0.074484508657211
UROD	0.140856315101903
HECTD3	0.181654318635355
KLC1	0.399046541815985
XRCC3	0.262530775018913
TUBGCP3	0.0880656613839554
MCF2L	-0.0351938251594247
F10	0.155568941625555
PROZ	0.034599350713378
SLURP1	0.0919080154413185
LRFN3	-0.0128797406320081
CAPNS1	-0.0424861649089554
KIRREL2	0.135454301654716
UBA2	-0.0445176737802656
FFAR1	0.452342739105168
COX6B1	0.119073050735456
IRF3	-0.030634075813739
RRAS	-0.0246414245425537
PRRG2	0.200315630272039
SCAF1	-0.133887003816213
PRR12	-0.104890998809016
TSKS	0.121200076488367
FLRT1	-0.00305563082505956
STATH	NA
BECN1	-0.0777301298220626
TRAP1	-0.0903610820227142
GLIS2	0.213323630418355
AHDC1	-0.0745595602702788
ZNF384	-0.067653446110171
RHOJ	0.142109252795043
HSPA2	0.00501836871574069
ZBTB1	-0.026670623102683
PZP	-0.199440794916206
EVI2A	0.00332929952520256
OMG	0.0291621418024444
WDR60	0.661228701872157
FAM78A	-0.0966421303039675
CPSF3L	-0.0789170311735997
IPPK	-0.082768114846602
ZNF484	-0.02034303499422
OMD	0.2624152265847
FGD3	0.17618971472651
HIVEP3	0.000352444866074357
BCL11B	0.0949488335733873
COX7C	0.541789632391451
TRAF2	0.0512474921048947
ABHD8	0.167502258863502
MASP1	-0.188538421549336
ATP13A4	0.337211151317558
HRASLS	-0.0251387808808505
HELB	-0.213409797857258
RAP1B	0.0788754872713331
RAB3IP	0.185585873923347
YEATS4	0.162815270507069
TAS2R3	-0.110279068935802
TAS2R4	0.171892816627799
TAS2R5	0.165107669621335
LRRC61	0.386294775166587
TRPV5	-0.0263515274423105
IDUA	0.443020553585822
FGFRL1	0.027208302762369
TMEM175	0.11822329209718
PLA2G5	0.0738221827230295
UBR4	0.111869861003736
HP1BP3	-0.147625461951038
EMR2	0.0473339800568128
OR7C1	0.031953328210544
F2RL3	0.207128720882513
SYNGR3	0.245678941446929
PKMYT1	0.0879056978423931
WFIKKN1	0.440923918876934
WDR24	-0.0634527400455786
CHTF18	-0.0790556309689338
MACF1	NA
SMARCA4	0.368279565177626
KDM4B	-0.159207297027268
TICAM1	-0.0627487068573773
IL17B	0.200771926247677
OR1E2	-0.0331295550661218
VIL1	-0.23127857397846
AAMP	0.0880283346875769
PNKD	0.262719417487454
TNFRSF19	-0.0908093519055196
ZNF835	0.143247044186882
AKAP9	0.178276728077201
PTPN12	0.157964523674758
FGL2	-0.12727977366919
STYXL1	0.472687161095264
GNAI1	-0.213069435877967
PEX1	0.110729262346999
MTERF	-0.11815978630641
SRD5A3	0.15354185439235
RASL11B	0.0850919088001226
TUBGCP6	-0.15665028534947
DGCR6L	-0.0155440470014684
DGCR8	-0.396190391808572
SDF2L1	0.246612227680851
RFPL2	-0.153062470517588
C22orf24	-0.0994492956322606
GNAZ	0.134625843374855
ADORA2A	-0.00228248211995265
MCHR1	0.0295232954229416
GALR3	-0.0205238603836412
TST	NA
IGLL1	-0.0114829094214632
APOL2	0.0167248375079561
RAC2	-0.115355400778692
APOBEC3A	-0.242712980703229
RIBC2	0.337899189625763
CPA4	0.107946438542133
DOCK4	0.0823546121490064
NAA38	0.158949058186345
PRKRIP1	-0.0631791500183312
FLNC	0.189992864862644
CCDC136	0.103639300773023
IRF5	0.0148388095753065
LRRC17	0.208563723901543
KLHDC10	-0.150730745468405
FEZF1	-0.160632387538886
OPN1SW	0.169810953387772
MRPS12	0.0141197923949729
HOXD1	0.37951101157232
HOXD3	-0.193303244504317
MTX2	0.193287303432337
PDE11A	0.287735380219637
CHN1	0.0216646313003546
GAD1	0.190388148727107
HAT1	0.0828506396178247
HOXD9	0.239528329245402
HOXD10	-0.0384444877058743
HOXD13	-0.180567737788548
SNRPN	-0.05857616586389
PSMG2	0.172909966223249
TWSG1	0.248298747852924
EIF2AK4	-0.00660440718107148
MYO5C	-0.188749836125582
TTBK2	0.175560345104375
C15orf57	0.561339120649077
IVD	-0.220235316521419
DUT	0.133634167271664
CHAC1	0.205537571354852
CLN6	-0.22175601715015
ARPP19	0.362770473748164
VPS13C	0.11478152091208
CALML4	0.195298975875255
THAP10	0.00935222707959351
ANAPC13	0.12727876162661
SUMF2	0.0342876415609722
BBOX1	-0.214570216324577
MYOD1	-0.0727600201538827
SERGEF	0.347486154220024
TPH1	-0.00255927668486514
CSRP3	-0.0293934930146052
DCTD	0.187682020331294
SOX15	NA
FAM64A	-0.1219826786895
PLD2	0.0999884868547289
CD68	NA
TXNDC17	0.127665024496525
MMP28	-0.114826157887355
LRRC6	0.0250789413757973
CCNT1	0.0126010960400918
PUS7L	0.0260492550982636
KRI1	-0.0719073271619184
SLC44A2	0.0180514316806506
CDKN2D	-0.11154350760911
MTUS1	-0.195713241931633
KLK14	-0.127904252543402
SIGLEC9	0.0921988511530341
KLK10	0.0796003886447223
KLK8	-0.0703930507842952
RIPK3	0.0450119448187592
ADCY4	NA
SNX6	-0.0774016755854648
NRL	0.107790049758408
NEDD8	-0.0273051577071509
DAD1	-0.0568569281374821
TEP1	-0.0458446773410256
EPB41L4A	0.159532305082831
CDO1	0.0948036250630428
REEP5	-0.0992961729073577
ITFG1	-0.268924514757177
QRICH2	0.292069183554151
FOXJ1	-0.141170392631435
SEC14L1	-0.045660129879432
RHBDF2	0.0332994092691459
AANAT	0.252339395787747
ART1	0.0982632463072495
CDKN1C	0.0510956626861424
CDH15	0.319787639438149
TMEM8A	0.104687772830949
DOHH	NA
SHC2	0.404350068132471
SYT5	0.117084347683315
GAMT	0.414066222351141
C6orf70	0.0770271271601533
EFCAB4B	0.150569507305238
SH3BP4	0.027264677426371
ECSIT	0.019548167017857
LDLR	-0.107977605994028
ELOF1	0.13061660144021
TSPAN16	0.0417116568188438
PRKCSH	0.163980796550134
CDC16	0.191621919356397
EXOC3L2	NA
PVRL2	0.189608002891884
TOMM40	-0.366302147624113
FAM98C	-0.110951183205388
SAFB2	0.394689592544847
RPL36	NA
ATP8B3	0.0151949123234819
GTPBP3	-0.255318717109468
PLVAP	-0.27793896479313
BST2	0.249277592040789
USHBP1	NA
MRPL34	0.125093736570733
PGLS	0.066225987948647
LSM7	0.0839319294303737
RTN4IP1	0.144412773178854
QRSL1	0.513550418039316
ACSBG2	-0.288993718900699
MLLT1	-0.197271049340565
MLLT4	0.329646234912016
STK33	-0.286239087327595
NDUFA10	0.402400629554219
CACNG6	-0.092762188321758
ZSWIM6	0.0620565282113044
UNC13A	NA
KLHDC7B	0.160008217793069
SCO2	0.211330504783506
SSBP4	0.381989920708593
PGPEP1	0.380880731205254
KIAA1683	0.22972164456801
TRPM4	0.0439081493402946
ZNF557	-0.0453827169690787
OLFM1	-0.06843251353489
CAMSAP1	-0.106271319641936
SAG	0.243368253499158
SAMD10	-0.182969982458051
LSP1	0.0218781885883587
ATXN10	0.147491280906147
TUBGCP2	-0.171710134752311
CYP2E1	0.273083384939502
HBZ	0.187282102617181
PAK4	0.0691131333845165
ZNF337	-0.0809888779198884
GATA5	0.0572946646251561
POMT1	-0.083041638278736
C16orf13	-0.0384713866432386
ATG4D	0.25426792356649
TMEM160	0.109676226176153
GMFG	0.0927118618013044
MAP3K10	0.0442454679405959
LRRC47	-0.298240983304988
SESN2	0.035146930082102
SMPDL3B	0.189358650746732
ATPIF1	-0.040943490865623
CLIP1	0.0485320326432012
CCDC62	0.326583757478687
ZNF317	0.152364657425595
EIF3G	0.00270447907228089
ANGPTL6	0.186226637411453
DNMT1	-0.216890448838342
ZNF426	-0.111666083938507
ZNF331	-0.20923681319696
ZNF236	-0.0427755420557228
SLC7A10	-0.0142731772861385
C12orf65	-0.0721823974515267
PKDREJ	0.34138354239111
ULBP3	0.279979067979616
EPS8L1	0.0736917229312477
TTLL9	0.0395597540847391
RBM39	-0.0657689491704989
COX4I2	-0.122552738311006
DEFB118	NA
ACSS2	NA
HIGD1B	-0.0405392085883619
ATP6V1E1	-0.217794752873638
TEX101	-0.140401175176853
ZNF141	0.105589158335299
CCL25	-0.174077833723954
COX4I1	0.0875932613012948
GINS2	0.122954807757473
PRR7	-0.0594341592339125
PPT1	-0.185152242581256
HAUS8	NA
CAPN7	-0.256940739544033
C3orf20	0.0387501483015132
NAPSA	0.212576467796777
NR1H2	0.0736011012186715
LRRC4B	-0.14872820510522
PDLIM4	-0.235234680570843
KIF3A	0.167465163482612
TUBG1	0.0211633982997537
RPL27	0.113256971937222
AOC3	-0.0848588721260639
ACLY	0.000899842750450584
VPS25	0.18905501969438
AOC2	0.223798201975902
G6PC	0.228617774686311
UBE2D2	-0.344917871066525
EXOC4	0.315452699081416
ACAP3	-0.0705793539667085
C1orf159	0.0352765452873989
PPFIA1	-0.0777029529031359
TMEM204	-0.00826008320005076
BARX1	-0.192861415034552
NINJ1	0.436722048918884
CA6	0.0684791642169716
NPHP4	0.113747500685984
MAP1B	0.21472365192556
KRT33B	0.193840318513034
STARD3	0.100801503334565
CHD1L	0.208065301536865
PEX11B	NA
FMO5	0.297525835864089
RBM8A	-0.0976718526919107
ZNF304	0.0488461580646115
ZSCAN5A	0.409616809353699
ZNF132	0.412625626243253
USP29	NA
CHSY1	-0.176848401933616
SNRPA1	0.118466347139948
NR0B2	-0.519584931876959
C19orf12	0.000632096601126492
C19orf40	0.418998781437902
ACTR10	0.0208345297484761
ABHD12B	-0.295509783385677
PODNL1	-0.101212575174845
RTBDN	0.0373730622783853
MATN3	0.0647751987713257
TRIM21	0.14446731538925
SPATA6	-0.0596950479409228
GAS2L2	-0.0575887574157422
CCT6B	0.125649578293492
DHX30	0.458621927685519
RAF1	-0.269814092749023
PPARG	-0.0961802107087251
HSD17B7	-0.310390495085616
ENOSF1	0.419187623927648
EMILIN2	-0.0387929518730942
ARFIP2	-0.181402545523381
CNGA4	0.18944528018988
